title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
"Jeffrey Dahmer CopyCat Sentenced To 45 Years For Plot To Kidnap , Murder Gay Men",https://www.starobserver.com.au/news/jeffrey-dahmer-copycat-sentenced-to-45-years-for-plot-to-kidnap-murder-gay-men/220846,20230127T103000Z,kidnapping|attempted murder,,,gay,"A 21-year-old fan of serial killer Jeffrey Dahmer was sentenced to 45 years in federal prison for kidnapping and attempting to murder a gay man, as part of a plot to abduct, kill and eat the remains of gay men.",high,,,,,,
"Hindu temples attacked in Texas and Melbourne , hate crime suspected",https://www.wionews.com/world/hindu-temples-attacked-in-texas-and-melbourne-hate-crime-suspected-554694,20230121T171500Z,vandalism,2023-01-21,Texas and Melbourne,unknown,"Hindu temples in Texas and Melbourne were attacked, with hate crime suspected. The incidents are being investigated for vandalism.",medium,,,,,,
"Australia : Another Hindu Temple Vandalised in Victoria State by  Khalistani , Says Report",https://www.latestly.com/agency-news/world-news-another-hindu-temple-vandalised-in-australia-report-4724642.html,20230117T171500Z,vandalism,,Victoria State,unknown,"A Hindu temple in Victoria State was vandalized, with reports suggesting involvement of Khalistani individuals.",medium,Khalistani individuals,-38.165166,144.3376679,,,
White supremacist Thomas Sewell spared prison over assault of Channel Nine Docklands guard,https://www.watoday.com.au/national/victoria/white-supremacist-spared-prison-over-sickening-assault-of-guard-20230112-p5cc4q.html,20230112T083000Z,assault,2023-01-12,Channel Nine Docklands,general_lgbtiq,Thomas Sewell was spared prison over the savage attack of a security guard before declaring “Australia for the white man” and giving a Nazi salute outside court.,high,White supremacist Thomas Sewell,,,,,
Miss Universe Australia Maria Thattil says men spat at her brother after Mardi Gras in Sydney,https://www.dailymail.co.uk/news/article-11805131/Miss-Universe-Australia-Maria-Thattil-says-men-spat-brother-Mardi-Gras-Sydney.html,20230301T034500Z,harassment,,Sydney CBD,unknown,Miss Universe Australia Maria Thattil reported that men spat at her brother after Mardi Gras in Sydney CBD.,low,,-33.8747234,151.2053644,,,
Australian pleads guilty to killing gay American in 1988,https://watermarkonline.com/2023/02/24/australian-pleads-guilty-to-killing-gay-american-in-1988/,20230224T191500Z,assault,1988-XX-XX,Sydney clifftop,gay,An Australian pleaded guilty to manslaughter in the death of an American who fell from a Sydney clifftop known as a gay meeting place in 1988.,high,,,,,,
Australian pleads guilty to killing gay American in 1988,https://www.courthousenews.com/australian-pleads-guilty-to-killing-gay-american-in-1988/,20230223T204500Z,killing,1988-XX-XX,Sydney,gay,An Australian man pleaded guilty to killing a gay American in Sydney in 1988. The victim's sexual orientation was a factor in the crime.,high,Australian man,-33.8698439,151.2082848,,,
Fundraiser Set Up For Two Trans Women Attacked In Melbourne,https://www.starobserver.com.au/news/national-news/fundraiser-set-up-for-two-trans-women-attacked-in-melbourne/222139,20230224T031500Z,assault,,Melbourne,transgender,Two trans women were attacked at a dance party in Melbourne with transphobic slurs hurled at them. A fundraiser has been set up to support them.,medium,,-37.8142454,144.9631732,,,
An Australian man pleads guilty to manslaughter in death of a gay American in 1988,https://www.wutc.org/2023-02-23/an-australian-man-pleads-guilty-to-manslaughter-in-death-of-a-gay-american-in-1988,20230223T120000Z,manslaughter,1988-XX-XX,not specified,gay,An Australian man pleaded guilty to manslaughter in the death of a gay American in 1988. The incident involved the death of a gay individual and resulted in a manslaughter charge.,high,Australian man,,,,,
Scott Johnson : Man pleads guilty to killing gay student in 1988,https://www.thepinknews.com/2023/02/23/scott-johnson-death-man-pleads-guilty-1988-gay-killing-sydney-australia/,20230223T173000Z,killing,1988-12-10,Manly,gay,"A man has pleaded guilty to killing a gay student, Scott Johnson, in 1988 by throwing him off a cliff in Manly. The case was initially ruled as suicide but later reopened as a potential hate crime.",high,Man who pleaded guilty,-33.7971937,151.2879845,,,
Australian man pleads guilty to the 1988 murder of a California man at a gay meeting place,https://www.foxnews.com/world/australian-man-pleads-guilty-1988-murder-california-man-gay-meeting-place,20230223T140000Z,murder,1988-XX-XX,California,gay,An Australian man pleaded guilty to the 1988 murder of a California man at a gay meeting place.,high,Australian man,-32.665,150.9261111,,,
Trans women bashed and robbed in Melbourne as Police investigate if it a  hate crime  ,https://www.dailymail.co.uk/news/article-11783781/Trans-women-bashed-robbed-Melbourne-Police-investigate-hate-crime.html,20230223T110000Z,assault,,Melbourne CBD,transgender,"Two trans women were physically attacked, bashed, and robbed in Melbourne CBD. Police are investigating if it was a hate crime.",high,,-37.8141705,144.9655616,,,
Suspect in Colorado LGBTQ shooting had neo - Nazy leanings : Officers,https://www.statesman.com/story/news/2023/02/22/suspect-colorado-lgbtq-shooting-had-neo-nazi-leanings-targeted-gay-people/11326878002/,20230319T101500Z,shooting,,Colorado,LGBTQ,"The suspect in a shooting targeting LGBTQ individuals in Colorado was reported to have neo-Nazi leanings, according to officers.",high,Suspect with neo-Nazi leanings,-23.6281584,146.2718378,,,
EDITORIAL : Brianna Ghey murder is the culmination of relentless anti - trans media coverage,http://honisoit.com/2023/02/editorial-brianna-gheys-murder-is-the-culmination-of-relentless-anti-trans-media-coverage/,20230222T020000Z,murder,,Brianna Ghey's murder,transgender,"The murder of Brianna Ghey is believed to be the result of relentless anti-trans media coverage, highlighting the dangers faced by transgender individuals due to discrimination and prejudice.",high,,,,,,
Two 15 - Year - Olds Arrested Over Trans Teen Brianna Ghey Murder,https://www.starobserver.com.au/news/two-15-year-olds-arrested-over-trans-teen-brianna-gheys-murder/221378,20230213T144500Z,murder,,UK,transgender,Two 15-year-olds have been arrested on suspicion of murder following the stabbing death of 16-year-old trans girl Brianna Ghey in the UK.,high,,53.1261927,-4.0997294,,,
Antisemitism up 41 . 9 % in Australia in past two years,https://www.clevelandjewishnews.com/jns/antisemitism-up-41-9-in-australia-in-past-two-years/article_987562d5-76e1-577f-bf1d-a8d758ff9030.html,20230210T214500Z,vandalism,,New South Wales,general_lgbtiq,Jewish graves were vandalized with Nazi symbols in New South Wales,medium,,-31.8759835,147.2869493,,,
NSW Police Failed To Arrest Suspect Who Murdered Sydney Gay Man In 1991,https://www.starobserver.com.au/news/nsw-police-failed-to-arrest-suspect-who-murdered-sydney-gay-man-in-1991/221143,20230208T081500Z,murder,1991-XX-XX,Sydney,gay,NSW police failed to arrest a retired lecturer for the death of a Sydney gay man in 1991 as they believed the 77-year-old suspect was 'too old' to have been the murderer.,high,Retired lecturer,-33.8698439,151.2082848,,,
Special Commission To Examine Seven Gay Hate Crime Deaths In NSW,https://www.starobserver.com.au/news/special-commission-to-examine-seven-gay-hate-crime-deaths-in-nsw/221095,20230207T034500Z,murder,,Sydney,gay,"A special commission of inquiry is examining unsolved anti-LGBTQI hate crime deaths in Sydney between 1970 and 2010, focusing on the murders of seven gay men.",high,,-33.8698439,151.2082848,,,
Что известно о задержании Идриса Арсамикова . На видео гея из Чечни насильно увозят из Домодедово,https://chaspik.spb.ru/chaspik.spb.ru/piknews/443815-chto-budet-esli-pit-vodu-s-limonom-30-dnej-podryad.html,20230227T213000Z,abduction,,Домодедово,gay,Video shows a gay man from Chechnya being forcibly taken from Domodedovo,high,,,,,,
Homophobic Vandals Deface WorldPride Mural In Sydney CBD,https://www.starobserver.com.au/news/national-news/homophobic-vandals-deface-worldpride-mural-in-sydney-cbd/222085,20230223T081500Z,vandalism,,"Wynyard station, Sydney CBD",general_lgbtiq,Homophobic vandals defaced a WorldPride mural near Wynyard station in Sydney's CBD.,medium,,-33.8659903,151.2058096,,,
Australia news live : NSW premier calls Mark Latham a  bigot  after  vile and shameful  comments,https://www.msn.com/en-gb/news/uknews/australia-news-live-inquiry-calls-for-changes-to-how-government-sends-troops-to-war/ar-AA19hDxN,20230331T091500Z,hate_speech,,"New South Wales Parliament House, Sydney",general_lgbtiq,NSW premier called Mark Latham a bigot after his vile and shameful comments targeting the LGBTIQ+ community.,low,Mark Latham,,,,,
One Nation NSW leader Mark Latham blasted for  disgusting  homophobic tweet,https://www.9news.com.au/national/mark-latham-one-nation-homophobic-tweet-alex-greenwich-pauline-hanson-criticism/eef555a3-6e0d-49e4-9a63-98df08582d4a,20230330T100000Z,hate_speech,,,LGBTIQ+,One Nation NSW leader Mark Latham received backlash for a homophobic tweet deemed disgusting by many. The tweet targeted the LGBTIQ+ community.,low,Mark Latham,,,,,
Hindu temple vandalised in Australia,https://www.tribuneindia.com/news/nation/hindu-temple-vandalised-in-australia-485281,20230305T011500Z,vandalism,2023-03-04,Brisbane,unknown,The Shree Laxmi Narayan Temple in Brisbane was targeted by pro-K,medium,,-27.4689623,153.0235009,,,
Australia : Pro - Khalistan supporters vandalise Shree Laxmi Narayan Temple in Brisbane - Jammu Kashmir Latest News | Tourism,https://www.dailyexcelsior.com/australia-pro-khalistan-supporters-vandalise-shree-laxmi-narayan-temple-in-brisbane/,20230304T201500Z,vandalism,,Brisbane,general_lgbtiq,Pro-Khalistan supporters vandalised the Shree Laxmi Narayan Temple in Brisbane. Temple President Satinder Shukla reported the incident to The Australia Today.,medium,Pro-Khalistan supporters,-27.4689623,153.0235009,,,
Australia : Another prominent Hindu temple vandalised by Khalistan supporters,https://www.wionews.com/world/australia-another-prominent-hindu-temple-vandalised-by-khalistan-supporters-568565,20230304T140000Z,vandalism,2023-03-05,Australia,unknown,"Another prominent Hindu temple in Australia was vandalized by Khalistan supporters, causing damage to the religious site.",medium,Khalistan supporters,-24.7761086,134.755,,,
The  Trans Vengeance  movement has led to a series of assaults : what next ? ,https://www.gopusa.com/the-trans-vengeance-movement-has-led-to-a-series-of-assaults-whats-next/,20230329T163000Z,assault,,Newtown,transgender,"The Trans Vengeance movement has resulted in a series of assaults in Newtown. The victims were targeted due to their transgender identity, sparking concerns about safety in the area.",high,Members of the Trans Vengeance movement,-33.8961132,151.1801893,,,
"Transgender activists , allies in New Zealand shut down British TERF",https://www.washingtonblade.com/2023/03/27/transgender-activists-allies-in-new-zealand-shut-down-british-terf/,20230327T143000Z,assault,,Auckland,transgender,Transgender activists and allies in New Zealand shut down a British TERF by throwing tomato juice at Posie Parker in Auckland.,medium,Protester,-36.8622961,174.7190716,,,
Mark Latham Investigated By NSW Police Over Vile Alex Greenwich Tweet,https://www.pedestrian.tv/news/mark-latham-tweet-alex-greenwich/,20230501T094500Z,hate_speech,,"NSW Parliament House, Sydney",gay,"Mark Latham is being investigated by NSW Police for a vile tweet targeting Alex Greenwich, a gay MP. The tweet contained homophobic language and sparked outrage within the LGBTIQ+ community.",medium,Mark Latham,-33.8672662,151.2127431,,,
"New Petitions to Sign This Week : Tell the Missouri Senate to Take a Stand Against Puppy Mills , Investigate the Killing of Trans Teen Brianna Ghey as a Hate Crime , End Australia Discrimination Against Disabled Immigrants and Their Families , and mo...",https://www.onegreenplanet.org/human-interest/new-petitions-missouri-senate-puppy-mills-investigate-killing-trans-teen-brianna-ghey-hate-crime-australias-discrimination/,20230423T144500Z,killing,,Missouri Senate,transgender,Petition to investigate the killing of trans teen Brianna Ghey as a hate crime in Missouri Senate.,high,,,,,,
"Group of neo - Nazis celebrate Hitler birthday , raise their arms to salute dictator",https://www.wionews.com/trending/group-of-neo-nazis-celebrate-hitlers-birthday-raise-their-arms-to-salute-dictator-585327,20230423T110000Z,hate_speech,2023-04-23,not specified,general_lgbtiq,"A group of neo-Nazis celebrated Hitler's birthday by raising their arms in salute, displaying hateful behavior",medium,Neo-Nazi group,,,,,
Hitler salute performed at Bavarian in Melbourne as group celebrate Nazi dictator birthday,https://www.dailymail.co.uk/news/article-12003843/Hitler-salute-performed-Bavarian-Melbourne-group-celebrate-Nazi-dictators-birthday.html,20230423T064500Z,hate_speech,,Bavarian in Melbourne,general_lgbtiq,"A group celebrated Hitler's birthday at Bavarian in Melbourne and performed a Hitler salute, promoting hate speech and glorifying a Nazi dictator.",medium,Group of individuals,,,,,
Brutalna napaść na gejów w Perth . W Australii też dochodzi do homofobicznych incydentów,https://queer.pl/news/206690/brutalna-napasc-na-gejow-w-perth-w-australii-tez-dochodzi-do-homofobicznych-incydentow,20230412T113000Z,assault,,Perth,gay,"Brutal attack on gay individuals in Perth, Australia.",high,,-31.9558967,115.8605784,,,
Homophobic vandals ruin elderly Christian couple work painting rainbow in front of church,https://www.lgbtqnation.com/2023/04/vandals-defaced-a-churchs-rainbow-steps-but-the-church-quickly-stepped-up/,20230415T133000Z,vandalism,,front of church,unknown,Homophobic vandals ruined the work of an elderly Christian couple who were painting a rainbow in front of a church.,medium,,,,,,
