title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude
Vandals attack Prime Minister busts ahead of Australia Day | Mandurah Mail,https://www.mandurahmail.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2693,20250124T050000Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Eastern Riverina Chronicle,https://www.easternriverinachronicle.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=635,20250124T050000Z,vandalism,,Prime Minister busts,general_lgbtiq,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Great Lakes Advocate,https://www.greatlakesadvocate.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2726,20250124T041500Z,vandalism,,Prime Minister busts,unknown,Vandals attacked Prime Minister busts ahead of Australia Day,medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Courier,https://www.thecourier.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T034500Z,vandalism,,Canberra,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Canberra.,medium,unknown,-35.2975906,149.1012676
Vandals attack Prime Minister busts ahead of Australia Day | Tenterfield Star,https://www.tenterfieldstar.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T034500Z,vandalism,,Tenterfield,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Tenterfield.,medium,,-28.83843,152.2813166
Vandals attack Prime Minister busts ahead of Australia Day | The Advertiser - Cessnock,https://www.cessnockadvertiser.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2832,20250124T033000Z,vandalism,,Cessnock,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Cessnock.,medium,,-32.8316667,151.3511111
Vandals attack Prime Minister busts ahead of Australia Day | Katherine Times,https://www.katherinetimes.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T033000Z,vandalism,,"Katherine, Northern Territory",unknown,"Vandals attacked Prime Minister busts ahead of Australia Day in Katherine, Northern Territory.",medium,,-14.4646157,132.2635993
Vandals attack Prime Minister busts ahead of Australia Day | Bega District News,https://www.begadistrictnews.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T033000Z,vandalism,,"Bega, New South Wales",unknown,"Vandals attacked Prime Minister busts ahead of Australia Day in Bega, New South Wales.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Advocate,https://www.theadvocate.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2605,20250124T033000Z,vandalism,,Prime Minister busts,unknown,Vandals attacked Prime Minister busts ahead of Australia Day,medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Advocate,https://www.theadvocate.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T033000Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Advertiser - Cessnock,https://www.cessnockadvertiser.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T033000Z,vandalism,,Cessnock,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Cessnock.,medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Blue Mountains Gazette,https://www.bluemountainsgazette.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2696,20250124T033000Z,vandalism,,Blue Mountains,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in the Blue Mountains.,medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Examiner,https://www.examiner.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2596,20250124T031500Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Harden Murrumburrah Express,https://www.hardenexpress.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T031500Z,vandalism,,Harden Murrumburrah,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Harden Murrumburrah.,medium,,-34.5422949,148.3272182
Vandals attack Prime Minister busts ahead of Australia Day | The Examiner,https://www.examiner.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T031500Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Cootamundra Herald,https://www.cootamundraherald.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T031500Z,vandalism,,Cootamundra,general_lgbtiq,Vandals attacked Prime Minister busts ahead of Australia Day in Cootamundra.,medium,,-34.6387195,148.0240804
Vandals attack Prime Minister busts ahead of Australia Day | Newcastle Herald,https://www.newcastleherald.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T031500Z,vandalism,,Prime Minister busts,unknown,Vandals attacked Prime Minister busts ahead of Australia Day,medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Moree Champion,https://www.moreechampion.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T030000Z,vandalism,,Moree,general_lgbtiq,Vandals attacked Prime Minister busts ahead of Australia Day in Moree.,medium,,-29.4617202,149.8407153
Vandals attack Prime Minister busts ahead of Australia Day | The Border Mail,https://www.bordermail.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T030000Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Northern Daily Leader,https://www.northerndailyleader.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T030000Z,vandalism,,"Tamworth, New South Wales",unknown,"Vandals attacked Prime Minister busts ahead of Australia Day in Tamworth, New South Wales.",medium,,-31.0900743,150.9290159
Vandals attack Prime Minister busts ahead of Australia Day | The Northern Daily Leader,https://www.northerndailyleader.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2620,20250124T030000Z,vandalism,,"Tamworth, New South Wales",unknown,"Vandals attacked Prime Minister busts ahead of Australia Day in Tamworth, New South Wales.",medium,,-31.0900743,150.9290159
Vandals attack Prime Minister busts ahead of Australia Day | Moree Champion,https://www.moreechampion.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2772,20250124T030000Z,vandalism,,Moree,general_lgbtiq,Vandals attacked Prime Minister busts ahead of Australia Day in Moree.,medium,,-29.4617202,149.8407153
Vandals attack Prime Minister busts ahead of Australia Day | The Border Mail,https://www.bordermail.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9766,20250124T030000Z,vandalism,,Australia,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Illawarra Mercury,https://www.illawarramercury.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T024500Z,vandalism,,"Illawarra, New South Wales",unknown,"Vandals attacked Prime Minister busts ahead of Australia Day in Illawarra, New South Wales.",medium,,-34.4614504,150.790409
Vandals attack Prime Minister busts ahead of Australia Day | Gloucester Advocate,https://www.gloucesteradvocate.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T024500Z,vandalism,,Gloucester,general_lgbtiq,Vandals attacked Prime Minister busts ahead of Australia Day in Gloucester.,medium,,-32.0067278,151.9595082
Vandals attack Prime Minister busts ahead of Australia Day | Daily Liberal,https://www.dailyliberal.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=9676,20250124T024500Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Daily Liberal,https://www.dailyliberal.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2623,20250124T024500Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | The Standard,https://www.standard.net.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2611,20250124T023000Z,vandalism,,Prime Minister busts,unknown,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Western Advocate,https://www.westernadvocate.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2629,20250124T023000Z,vandalism,,"Bathurst, New South Wales",unknown,"Vandals attacked Prime Minister busts ahead of Australia Day in Bathurst, New South Wales.",medium,,-33.4166378,149.5804943
Vandals attack Prime Minister busts ahead of Australia Day | Bendigo Advertiser,https://www.bendigoadvertiser.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/,20250124T020000Z,vandalism,,Prime Minister busts,unknown,Vandals attacked Prime Minister busts ahead of Australia Day,medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Port Stephens Examiner,https://www.portstephensexaminer.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2763,20250124T014500Z,vandalism,,Prime Minister busts,general_lgbtiq,"Vandals attacked Prime Minister busts ahead of Australia Day, causing damage to the statues.",medium,,,
Vandals attack Prime Minister busts ahead of Australia Day | Crookwell Gazette,https://www.crookwellgazette.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=14264,20250124T014500Z,vandalism,,Crookwell,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Crookwell.,medium,,-34.4576958,149.4696713
Vandals attack Prime Minister busts ahead of Australia Day | Crookwell Gazette,https://www.crookwellgazette.com.au/story/8874805/vandals-attack-prime-minister-busts-ahead-of-australia-day/?cs=2959,20250124T014500Z,vandalism,,Crookwell,unknown,Vandals attacked Prime Minister busts ahead of Australia Day in Crookwell.,medium,,-34.4576958,149.4696713
"Criminal Investigation Underway as Australian Nurses on Chat App Threaten Israeli Man , Claim To Kill Israeli Patients",https://www.nysun.com/article/criminal-investigation-underway-as-australian-nurses-on-chat-app-threaten-israeli-man-claim-to-kill-israeli-patients,20250212T184500Z,threat,,Australian Nurses on Chat App,Israeli man,Australian nurses on a chat app threatened an Israeli man and claimed to kill Israeli patients.,medium,Australian nurses,,
Nazi salute to be punished with jail time under Australian hate - crime laws,https://www.aol.co.uk/news/nazi-salute-punished-jail-time-085917718.html,20250206T093000Z,hate_speech,,"Sydney, Australia",Jewish community,"The Australian government is set to introduce laws that will punish Nazi salutes with jail time under hate-crime legislation. This comes after a series of incidents targeting Jewish targets, including a childcare centre in Sydney.",medium,,,
Jail time for Nazi salutes after Australia passes hate crime laws,https://www.odt.co.nz/news/australia/jail-time-nazi-salutes-after-australia-passes-hate-crime-laws,20250206T084500Z,hate_speech,,Australia,general_lgbtiq,The article discusses jail time for individuals making Nazi salutes after Australia passes hate crime laws. It highlights the consequences for hate speech targeting marginalized communities.,medium,,,
Drag performer threatens to  kill  Trump supporter at UCC church,https://www.christianpost.com/news/drag-performer-threatens-to-kill-trump-supporter-at-ucc-church.html,20250219T200000Z,threat,,Dallas church,general_lgbtiq,A man dressed as a woman appeared to threaten violence against supporters of President Donald Trump at a drag event linked to a Dallas church.,medium,,,
Tasmanian Memorial For Transgender Woman Marjorie Harwood Vandalised Again,http://www.starobserver.com.au/news/tasmanian-memorial-for-transgender-woman-marjorie-harwood-vandalised-again/235912,20250320T063000Z,vandalism,,Tasmanian Memorial for Transgender Woman Marjorie Harwood,transgender,"A memorial dedicated to Transgender woman Marjorie Hardwood has been vandalised for the second time, this time with a Nazi symbol.",medium,,,
Conservative group Advance target The Green Avery Howard,https://www.outinperth.com/conservative-lobby-group-advance-target-greens-candidate-avery-howard/,20250412T030000Z,hate_speech,,not specified,general_lgbtiq,Conservative lobby group Advance targeted Greens candidate Avery Howard with homophobic comments and threats of violence on their social media pages. Advance denies responsibility for the hateful content.,medium,Conservative lobby group Advance,,
More arrests in Victoria over gay dating app attacks,https://www.outinperth.com/more-arrests-in-victoria-over-gay-dating-app-attacks/,20250510T091500Z,assault,,Victoria,gay,Police have revealed they've now arrested more than 30 people over a wave of attacks where gay dating apps were used to lure victims.,high,,-36.5986096,144.6780052
  Deport Queer : Shocking graffiti in WA Great Southern region,https://www.outinperth.com/deport-queers-shocking-graffiti-in-was-great-southern-region/,20250510T043000Z,vandalism,,"Great Southern region, Western Australia",LGBTIQA+,Shocking graffiti calling for LGBTIQA+ people to be deported was found in Western Australia's Great Southern region.,medium,,,
