title,url,source_date,source,query
הדוח על אלימות נגד נשים יפורסם בפעם האחרונה :  המדינה לא סופרת אותן  ,https://www.ynet.co.il/news/article/yokra14573243,20251109T014500Z,ynet.co.il,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
জাহানারার যৌন হয়রানির অভিযোগ : তিন সদস্যের তদন্ত কমিটি গঠন করল বিসিবি,https://vnewsbd.com/%E0%A6%9C%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%A8%E0%A6%BE%E0%A6%B0%E0%A6%BE%E0%A6%B0-%E0%A6%AF%E0%A7%8C%E0%A6%A8-%E0%A6%B9%E0%A6%AF%E0%A6%BC%E0%A6%B0%E0%A6%BE%E0%A6%A8%E0%A6%BF%E0%A6%B0-%E0%A6%85/,20251108T223000Z,vnewsbd.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"জাহানারার হাহাকার , জাহানারার সাহস",https://bangla.bdnews24.com/opinion/a37a3e60371e,20251108T204500Z,bangla.bdnews24.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Princo nuopuolis : nuo numylėtinio iki brolio išlaikytinio,https://klaipeda.diena.lt/naujienos/pasaulis/ekonomika-ir-politika/princo-nuopuolis-nuo-numyletinio-iki-brolio-islaikytinio-1727769,20251108T141500Z,klaipeda.diena.lt,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Princo nuopuolis : nuo numylėtinio iki brolio išlaikytinio,https://kauno.diena.lt/naujienos/pasaulis/ekonomika-ir-politika/princo-nuopuolis-nuo-numyletinio-iki-brolio-islaikytinio-1727769,20251108T134500Z,kauno.diena.lt,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
How Mamdani Gift for Listening Helped Him Win New York Mayoral Race ? ,https://kashmirlife.net/how-mamdanis-gift-for-listening-helped-him-win-new-yorks-mayoral-race-412594/,20251108T133000Z,kashmirlife.net,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
ΗΠΑ : « Το Ιράν σχεδίαζε να δολοφονήσει την πρεσβευτή του Ισραήλ στο Μεξικό - Το σχέδιο απετράπη » ,https://www.onalert.gr/kosmos/ipa-to-iran-schediaze-na-dolofonisei-tin-presveyti-toy-israil-sto-mexiko-to-schedio-apetrapi/646584/,20251107T220000Z,onalert.gr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Američki dužnosnik : Iran planirao atentat na izraelsku veleposlanicu,https://vijesti.hrt.hr/svijet/iran-planirao-atentat-na-izraelsku-veleposlanicu-12417089,20251107T193000Z,vijesti.hrt.hr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Οι ΗΠΑ κατηγορούν το Ιράν για απόπειρα δολοφονίας της πρεσβευτή του Ισραήλ ... ,https://www.capital.gr/diethni/3955627/oi-ipa-katigoroun-to-iran-gia-apopeira-dolofonias-tis-presbeuti-tou-israil-sto-mexiko/,20251107T181500Z,capital.gr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Οι ΗΠΑ κατηγορούν το Ιράν για απόπειρα δολοφονίας της πρεσβευτή του Ισραήλ στο Μεξικό,https://www.inewsgr.com/27/oi-ipa-katigoroun-to-iran-gia-apopeira-dolofonias-tis-presvefti-tou-israil-sto-mexiko.htm,20251107T181500Z,inewsgr.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
ΗΠΑ : Το Ιράν σχεδίαζε τη δολοφονία του πρέσβη του Ισραήλ στο Μεξικό,https://www.in.gr/2025/11/07/world/ipa-iran-sxediaze-ti-dolofonia-tou-presvi-tou-israil-sto-meksiko/,20251107T181500Z,in.gr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Οι ΗΠΑ κατηγορούν το Ιράν για απόπειρα δολοφονίας της πρέσβεως ου Ισραήλ στο Μεξικό,https://www.tanea.gr/2025/11/07/world/oi-ipa-katigoroun-to-iran-gia-apopeira-dolofonias-tis-presveyti-tou-israil-sto-meksiko/,20251107T181500Z,tanea.gr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Οι ΗΠΑ κατηγορούν το Ιράν για απόπειρα δολοφονίας Ισραηλινής διπλωμάτη στο Μεξικό,https://dialogos.com.cy/oi-ipa-katigoroyn-to-iran-gia-apopeira-dolofonias-israilinis-diplomati-sto-mexiko/,20251107T181500Z,dialogos.com.cy,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
জাহানারার যৌন হয়রানির অভিযোগের পর তদন্ত কমিটি গঠনের সিদ্ধান্ত বিসিবির,https://www.dailyjanakantha.com/national/news/873208,20251107T131500Z,dailyjanakantha.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
La FIA collabore avec une grande université américaine pour examiner le rôle de lIA dans la lutte contre les abus en ligne dans le sport,https://www.lelezard.com/communique-22007814.html,20251107T051500Z,lelezard.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
以高质效公益诉讼守护民生,http://www.legaldaily.com.cn/index/content/2025-11/07/content_9285737.html,20251107T003000Z,legaldaily.com.cn,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
从美国人视角看美中博弈 - 博客,https://blog.wenxuecity.com/myblog/75393/202511/3960.html,20251106T221500Z,blog.wenxuecity.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
জাহানারার গুরুতর অভিযোগ : তদন্ত করবে বিসিবি,https://mzamin.com/news.php?news=188360,20251106T213000Z,mzamin.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Face - à - face tendu entre lycéen . nes et ćaci devant le Parlement,https://www.courrierdesbalkans.fr/Fil-info-Serbie-Face-a-face-tendu-entre-lyceen-nes-et-caci-devant-le-Parlement,20251106T173000Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
  Red flag over Macquarie teaching partnership with Chinese university,https://www.timeshighereducation.com/news/red-flags-over-teaching-partnership-chinese-university,20251106T170000Z,timeshighereducation.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Włoczyk : Światowy zakaz „ leasingowania  brzuchów ? ,https://dorzeczy.pl/opinie/800571/wloczyk-swiatowy-zakaz-leasingowania-brzuchow.html,20251106T070000Z,dorzeczy.pl,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
巴士車長霸氣收伏大聲婆 1分鐘教材級發言全車收聲 網民譽防嘈神器 ： 要錄低｜Juicy叮,https://www.singtaousa.com/2025-11-05/%E5%B7%B4%E5%A3%AB%E8%BB%8A%E9%95%B7%E9%9C%B8%E6%B0%A3%E6%94%B6%E4%BC%8F%E5%A4%A7%E8%81%B2%E5%A9%86-1%E5%88%86%E9%90%98%E6%95%99%E6%9D%90%E7%B4%9A%E7%99%BC%E8%A8%80%E5%85%A8%E8%BB%8A%E6%94%B6%E8%81%B2/5371358,20251106T070000Z,singtaousa.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
בעקבות מעצר זוג הישראלים בתאילנד : באילו מדינות מותר סקס ציבורי ? ,https://www.maariv.co.il/news/health/article-1248875,20251106T060000Z,maariv.co.il,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
馬尼拉南海對話 菲中與談人正面交鋒 | 國際,https://www.cna.com.tw:443/news/aopl/202511060017.aspx,20251106T011500Z,cna.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"Fil info Serbie | Belgrade : face au Parlement , le SNS mobilise ses partisans",https://www.courrierdesbalkans.fr/Fil-info-Serbie-Belgrade-face-au-Parlement-le-SNS-mobilise-ses-partisans,20251105T193000Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Trump deceptive peace plan,https://www.ft.lk/columns/Trump-s-deceptive-peace-plan/4-783912,20251105T041500Z,ft.lk,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Trump deceptive peace plan,https://www.ft.lk/opinion/Trump-s-deceptive-peace-plan/14-783912,20251105T041500Z,ft.lk,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
前特工揭秘 ： 中共用社媒監控全球華人 | 新唐人电视台,https://www.ntdtv.com/b5/2025/11/04/a104035639.html,20251105T001500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
 【 禁聞 】 中共長臂管轄 壓制英國大學研究 | 雪菲爾哈倫大學 | 新疆維吾爾族 | 強迫勞動,https://www.ntdtv.com/b5/2025/11/04/a104035552.html,20251104T204500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
2025新西蘭法輪大法交流會 學員分享修煉故事,https://www.epochtimes.com/b5/25/11/4/n14628986.htm,20251104T180000Z,epochtimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
王友群 ：「 血債幫 」 要員王小洪將自食苦果 | 迫害法輪功 | 公安部長 | 周永康,https://www.ntdtv.com/b5/2025/11/04/a104035491.html,20251104T164500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
丁律開 ： 中共對法輪功的跨國鎮壓與人類自由的危機 | 迫害法輪功 | 思想恐怖 | 媒體滲透,https://www.ntdtv.com/b5/2025/11/04/a104035432.html,20251104T164500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Στις εργασίες 17ης Συνάντησης της ΜΟΚΕ Ευρωπόλ Κύπριοι Βουλευτές,https://www.offsite.com.cy/eidiseis/politiki/stis-ergasies-17is-synantisis-tis-moke-eyropol-kyprioi-boyleytes,20251104T124500Z,offsite.com.cy,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | À pied de Novi Sad à Belgrade pour soutenir Dijana Hrka en grève de la faim,https://www.courrierdesbalkans.fr/Fil-info-Serbie-A-pied-de-Novi-Sad-a-Belgrade-pour-soutenir-Dijana-Hrka-en-greve-de-la-faim,20251104T101500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
加拿大与菲律宾签署防务协议 ： 加强军事演习以遏制中国的侵略 – 华侨网,https://www.chinesepress.com/2025/11/03/%E5%8A%A0%E6%8B%BF%E5%A4%A7%E4%B8%8E%E8%8F%B2%E5%BE%8B%E5%AE%BE%E7%AD%BE%E7%BD%B2%E9%98%B2%E5%8A%A1%E5%8D%8F%E8%AE%AE%EF%BC%9A%E5%8A%A0%E5%BC%BA%E5%86%9B%E4%BA%8B%E6%BC%94%E4%B9%A0%E4%BB%A5%E9%81%8F/,20251104T023000Z,chinesepress.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
英國媒體 ： 中共脅迫英國大學放棄人權研究 | 中國人權侵犯問題 | 勞拉 · 墨菲,https://www.ntdtv.com/b5/2025/11/03/a104035195.html,20251103T194500Z,ntdtv.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
The Narrow Waterway At The Heart Of U . S . Plans To Choke,https://www.marinelink.com/news/narrow-waterway-heart-us-plans-choke-531877,20251103T014500Z,marinelink.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Belgrade : vives tensions devant le Parlement,https://www.courrierdesbalkans.fr/Fil-info-Serbie-Belgrade-vives-tensions-devant-le-Parlement,20251102T204500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Belgrade : la mère dune victime de Novi Sad entame une grève de la faim devant le Parlement,https://www.courrierdesbalkans.fr/Belgrade-la-mere-d-une-victime-de-Novi-Sad-entame-une-greve-de-la-faim-devant-le-Parlement,20251102T174500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
菲律賓加強南海抗中 與加拿大簽署軍隊互訪協定 | 國際,https://www.cna.com.tw:443/news/aopl/202511020195.aspx,20251102T153000Z,cna.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | La mère dune des victimes de Novi Sad entame une grève de la faim,https://www.courrierdesbalkans.fr/Fil-info-Serbie-La-mere-d-une-des-victimes-de-Novi-Sad-entame-une-greve-de-la-faim,20251102T150000Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
La crociata dei ragazzi - A ragion veduta,https://blog.uaar.it/2025/11/02/la-crociata-dei-ragazzi/,20251102T120000Z,blog.uaar.it,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"U . S ., Philippines aim to block China navy in key Pacific channel",https://www.thegardenisland.com/2025/11/02/news/u-s-philippines-aim-to-block-chinas-navy-in-key-pacific-channel/,20251102T113000Z,thegardenisland.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Balkanac unajmio kuću kod simpatične starice :  Uskoro je počeo pakao  ,https://www.dnevno.hr/gospodarstvo-i-turizam/balkanac-unajmio-kucu-kod-simpaticne-starice-uskoro-je-poceo-pakao-3112776/,20251102T101500Z,dnevno.hr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
加国多位议员促法律制裁中共跨国镇压,http://www.minghui.org/mh/articles/2025/11/2/%E5%8A%A0%E5%9B%BD%E5%A4%9A%E4%BD%8D%E8%AE%AE%E5%91%98%E4%BF%83%E6%B3%95%E5%BE%8B%E5%88%B6%E8%A3%81%E4%B8%AD%E5%85%B1%E8%B7%A8%E5%9B%BD%E9%95%87%E5%8E%8B-502084.html,20251102T093000Z,minghui.org,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
前安永合伙人 ， 因酒吧斗殴被解雇 ， 早前涉嫌勾引已婚女合伙人被警告,https://www.163.com/dy/article/KDC3KOK40552LIRB.html,20251102T053000Z,163.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
The book - burning fascists who proudly preach hate on united kingdom streets,https://www.thetimes.com/uk/politics/article/the-book-burning-fascists-who-proudly-preach-hate-on-uk-streets-9dfv37psg,20251102T011500Z,thetimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Destabilizing South Asian Region through Proxy Wars,https://www.pakistantoday.com.pk/2025/11/02/destabilizing-south-asian-region-through-proxy-wars/,20251101T213000Z,pakistantoday.com.pk,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
"美국방 , 동남아에 해양감시시스템 구축 제안 …  기술지원 약속  ",http://www.koreatimes.com/article/20251101/1587411,20251101T190000Z,koreatimes.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Des dizaines de milliers de personnes dans les rues de Novi Sad,https://www.courrierdesbalkans.fr/Fil-info-Serbie-Des-dizaines-de-milliers-de-personnes-dans-les-rues-de-Novi-Sad,20251101T171500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Les commémorations continuent à Novi Sad ce 1er novembre,https://www.courrierdesbalkans.fr/Les-commemorations-continuent-a-Novi-Sad-ce-1er-novembre,20251101T130000Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
南海持續緊張之際 菲律賓與美澳紐舉行海上演習 | 國際,https://www.cna.com.tw/news/aopl/202511010091.aspx,20251101T071500Z,cna.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
南海持續緊張之際 菲律賓與美澳紐舉行海上演習 | 國際,https://www.cna.com.tw:443/news/aopl/202511010091.aspx,20251101T063000Z,cna.com.tw,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
统计 ： 针对法轮功的匿名死亡威胁达193起 （ 图 ） ,https://www.renminbao.com/rmb/articles/2025/11/1/92878.html,20251101T060000Z,renminbao.com,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
Fil info Serbie | Des dizaines de milliers de personnes convergent à Novi Sad,https://www.courrierdesbalkans.fr/Fil-info-Serbie-Des-dizaines-de-milliers-de-personnes-convergent-a-Novi-Sad,20251031T224500Z,courrierdesbalkans.fr,(restraining order OR AVO) AND (homophobic OR harassment) AND Australia
